id;label;siren;long;lat;PLCI norme;Plci
2990;MUTUALITE FRANCA;775595846;5,753094;45,171917;0.150985941839409;1.47766782562182
2991;MUTUALITE FRANCA;775595846;5,281569;45,588132;0.276176130286631;1.87991441561915
2992;MUTUALITE FRANCAI;775595846;5,166089;45,744575;0.28466642232228;1.90719443701524
2993;MUTUALITE FRANCAIS;775595846;5,93119;45,32496;0.179120438977149;1.56806632789516
2994;MUTUALITE FRANC;775595846;5,718068;45,164826;0.0449868975577555;1.13708399366086
2995;MUTUALITE FRANCA;775595846;5,721303;45,183257;0.132257356466653;1.41749130783632
2996;MUTUALITE FRANCA;775595846;5,689857;45,161421;0.153732801027413;1.48649371489703
2997;MUTUALITE FRANCA;775595846;5,708436;45,207005;0.153316610241352;1.48515645894624
2998;MUTUALITE FRANCAISE ISERE SERVICES SOINS ET ACCOMPAGNEM;775595846;;;0.270182982967349;1.86065792992779
2999;MUTUALITE FRANCA;775595846;5,709512;45,047352;0.154565182599536;1.48916822679861
3000;MUTUALITE FRANCA;775595846;5,743223;45,163574;0.152400990512017;1.48221449585451
3001;SAUVEGARDE ISERE - ASSOCIATION DE PROTECTION DE L'ENFAN;775595887;;;0.179286915291573;1.56860123027547
3002;SAUVEGARDE ISERE;775595887;5,699707;45,188386;0.152234514197593;1.48167959347419
3003;SAUVEGARDE ISERE;775595887;5,633474;45,24288;0.154481944442323;1.48890077560845
3004;ASSOCIATION FAMILI;775595903;5,642225;45,29218;0.166967668024161;1.52901845413212
3005;ASSOCIATION FAMIL;775595903;5,690108;45,238139;0.151069179996621;1.47793527681198
3006;ASSOCIATION FAMIL;775595903;5,746545;45,172543;0.132257356466653;1.41749130783632
3007;ASSOCIATION FAMILIALE DE L'ISERE POUR PERSONNES HANDICA;775595903;;;0.304060912952734;1.96951056432201
3008;ASSOCIATION FAMILI;775595903;5,729315;45,167581;0.132257356466653;1.41749130783632
3009;ASSOCIATION FAMI;775595903;5,401388;45,204927;0.297152145904117;1.94731211553891
3010;ASSOCIATION FAMILI;775595903;5,73077;45,168374;0.132257356466653;1.41749130783632
3011;ASSOCIATION FAMIL;775595903;5,440942;45,577054;0.259528498844181;1.82642417758759
3012;ASSOCIATION FAMI;775595903;5,729775;45,167051;0.132257356466653;1.41749130783632
3013;ASSOCIATION FAMIL;775595903;5,046878;45,33577;0.310636727372502;1.99063920834448
3014;ASSOCIATION FAMI;775595903;5,556684;45,066883;0.316380160220147;2.00909334046537
3015;ASSOCIATION FAMIL;775595903;5,046878;45,33577;0.310636727372502;1.99063920834448
3016;ASSOCIATION FAMILIA;775595903;5,500634;45,582646;0.260693833045153;1.8301684942498
3017;ASSOC DAUPHINOIS;775595945;5,589362;45,319661;0.166634715395312;1.52794864937149
3018;OXYANE;775596885;;;0.294571763030538;1.93902112864402
3019;AESIO MUTUELLE;775627391;;;0.132257356466653;1.41749130783632
3020;ITINOVA;775646615;5,747086;45,209261;0.153649562870201;1.48622626370687
3021;ITINOVA;775646615;4,882347;45,351993;0.30539272346813;1.97378978336454
3022;CROIX ROUGE FRAN;775672272;5,704786;45,173162;0.132257356466653;1.41749130783632
3023;APF FRANCE HANDI;775688732;5,719374;45,149823;0.148239082651405;1.46884193634662
3024;APF FRANCE HANDI;775688732;5,743209;45,158534;0.152400990512017;1.48221449585451
3025;OXANCE;775761844;5,850761;45,2389;0.178704248191088;1.56672907194437
3026;OXANCE;775761844;5,417567;45,338392;0.269766792181288;1.859320673977
3027;OXANCE;775761844;5,766332;45,128995;0.154648420756748;1.48943567798877
3028;OXANCE;775761844;5,729758;45,16685;0.132257356466653;1.41749130783632
3029;IMERYS ALUMINATES;778130492;5,176451;45,620325;0.509271720612429;2.62887012464817
3030;LA BOITE A OUTILS;779463223;;;0.282918421020823;1.90157796202193
3031;LA BOITE A OUTIL;779463223;5,586655;45,325507;0.167883287753495;1.53196041722386
3032;LA BOITE A OUTIL;779463223;5,770769;45,182736;0.150985941839409;1.47766782562182
3033;FEDERATION COMPAG;779507227;5,713647;45,150955;0.148239082651405;1.46884193634662
3034;O.G.E.C. DE DON B;779515899;5,788768;45,184095;0.153649562870201;1.48622626370687
3035;ALPES ISERE HABI;779537125;5,275474;45,594058;0.280287336280182;1.89312406576981
3036;ALPES ISERE HABI;779537125;4,809445;45,375012;0.303228531380612;1.96683605242043
3037;ALPES ISERE HABIT;779537125;5,686451;45,19464;0.152234514197593;1.48167959347419
3038;OGEC LA SALLE L;779554633;5,718609;45,182635;0.0293347885518488;1.08679245283019
3039;FEDER DEP ASS AIDE DOMIC MILIEU RURAL;779558782;;;0.153316610241352;1.48515645894624
3040;MOUVEMENT FRANCA;779559079;5,724347;45,186147;0.132257356466653;1.41749130783632
3041;CENT PNEUMO HENRI BAZIRE;779601012;;;0.168549193011193;1.53410002674512
3042;MAISON RETRAITE;779607860;5,752979;45,178996;0.150985941839409;1.47766782562182
3043;ASSOCIATION SAINT;779609585;5,71905;45,201911;0.153316610241352;1.48515645894624
3044;LA CHENERAIE;779612944;5,090612;45,645463;0.276925273701541;1.88232147633057
3045;LA CHENERAIE;779612944;5,142508;45,501831;0.269350601395226;1.85798341802621
3046;LA CHENERAIE;779612944;5,090612;45,645463;0.276925273701541;1.88232147633057
3047;OGEC SAINT HUGUE;779624113;5,447558;45,563844;0.259528498844181;1.82642417758759
3048;ASSOCIATION MARC;779624527;5,765485;45,221386;0.154565182599536;1.48916822679861
3049;ASSOCIATION MARC;779624527;5,954566;45,36858;0.179120438977149;1.56806632789516
3050;ASSOCIATION MARC;779624527;6,026266;45,435644;0.178371295562239;1.56565926718374
3051;OEUVRE DU BON PA;779638097;4,886497;45,534548;0.294571763030538;1.93902112864402
3052;CLUB SPORTIF DE;779638774;4,848451;45,502162;0.294571763030538;1.93902112864402
3053;ASSOCIATION ECOL;779650308;5,587053;45,367853;0.163471665421246;1.51778550414549
3054;ASSOCIATION FAMI;779883313;5,150846;45,629196;0.284999374951129;1.90826424177588
3055;MACIF;781452511;5,789202;45,210698;0.059359259074931;1.18326359832636
3056;APAJH;788059376;5,14332;45,619154;0.506011422789753;2.6183945139169
3057;APAJH;788059376;5,729429046;45,16551999;0.132257356466653;1.41749130783632
3058;OGEC LES CHARMIL;788377315;5,727682;45,175878;0.132257356466653;1.41749130783632
3059;OGEC LES CHARMIL;788377315;5,772769;45,186542;0.150985941839409;1.47766782562182
3060;MATERIELS INDUSTR;788377810;5,175223;45,620696;0.284250231536219;1.90585718106446
3061;DEUFIMA;792366585;;;0.268934410609165;1.85664616207542
3062;GRENOBLE 3 BIS;793968801;5,717659;45,151341;0.148239082651405;1.46884193634662
3063;ECCI - DURBIANO;794519595;5,706851;45,139669;0.148239082651405;1.46884193634662
3064;TRANS'MO;794853945;5,618103;45,305451;0.166967668024161;1.52901845413212
3065;EIFFAGE CONSTRUC;799374079;5,702116;45,204559;0.132257356466653;1.41749130783632
3066;OVE;801252719;5,493990963;45,30134602;0.167134144338585;1.52955335651244
3067;OVE;801252719;5,306056;45,141171;0.296902431432481;1.94650976196844
3068;LUNEA;802274415;;;0.325245458400398;2.03757828810021
3069;NORMEC ABIOLAB;802775361;5,808837;45,218794;0.176290341631932;1.55897298742979
3070;S.A.S.P. GRENOBL;804054021;5,739763;45,187882;0.132257356466653;1.41749130783632
3071;ARC EN CIEL SERVI;805296522;5,76575;45,085678;0.154065753656262;1.48756351965766
3072;LODGE & SPA MOUNTAIN;808012645;;;0.310387012900865;1.989836854774
3073;TECUMSEH LA MURE;808410054;5,790339;44,932413;0.592823094862257;2.89732770745429
3074;TOOLOG;808588917;5,111527;45,644094;0.276925273701541;1.88232147633057
3075;GENIPLURI ASSOCIAT;809821820;5,162099;45,620637;0.28316813549246;1.9023803155924
3076;SOLUROAD LOGISTIQ;810683516;5,10378;45,667651;0.276925273701541;1.88232147633057
3077;EMMAS;812272433;;;0.282918421020823;1.90157796202193
3078;NEOTEEM;817486764;5,797682;45,208897;0.151069179996621;1.47793527681198
3079;CORIN FRANCE;822540043;5,810488;45,218013;0.176290341631932;1.55897298742979
3080;SAMARUF;822648242;5,752698;45,169331;0.150985941839409;1.47766782562182
3081;ABC SECURITE;829609957;5,665393;45,201538;0.153150133926927;1.48462155656593
3082;IZEREST;829826064;4,805844975;45,326788;0.301730244550791;1.96202193099759
3083;BASSETTI TALENT POO;833038102;5,712911;45,191962;0.132257356466653;1.41749130783632
3084;RIO TINTO ALUMIN;834186744;5,608954;45,312458;0.166967668024161;1.52901845413212
3085;AGENCE ALPES GA;837610096;5,760482;45,162811;0.0716769038809729;1.22284122562674
3086;PONTCHALION;840643589;6,006732;45,434693;0.178371295562239;1.56565926718374
3087;FBKEL;842384729;5,718832;45,156844;0.148239082651405;1.46884193634662
3088;GROUPE COURIR;843726704;5,712529;45,191393;0.132257356466653;1.41749130783632
3089;IMSA;844406207;5,222039;45,614387;0.282918421020823;1.90157796202193
3090;AIR LIQUIDE BIOG;844431387;5,663918;45,220578;0.153150133926927;1.48462155656593
3091;NEOMARCHE;844494203;5,673626;45,221929;0.151069179996621;1.47793527681198
3092;MTB RECYCLING;844780650;5,312098;45,678589;0.300315195878183;1.95747526076491
3093;OXYGONE SECURITE;844787556;;;0.132257356466653;1.41749130783632
3094;OPCO PIC BLANC;844797316;6,076353;45,088223;0.310387012900865;1.989836854774
3095;ISOR EXPLOITATIO;844841403;5,784614;45,206155;0.151069179996621;1.47793527681198
3096;THE BINDING SITE FRANCE;851688424;;;0.151069179996621;1.47793527681198
3097;GENIPLURI DEVELOPP;852420173;5,162099;45,620637;0.28316813549246;1.9023803155924
3098;VOREPSTORE;879247039;5,629291;45,295466;0.166967668024161;1.52901845413212
3099;LAIGLESTORE;879247617;5,717796;45,18314;0.132257356466653;1.41749130783632
3100;FONTAINESTORE;879416501;5,67429;45,196972;0.152234514197593;1.48167959347419
3101;SMHSTORE;879459196;5,766326;45,184895;0.150985941839409;1.47766782562182
3102;GRENOLIX;879459998;5,726429;45,19044;0.132257356466653;1.41749130783632
3103;BJ RUGBY;882957202;5,284938;45,588883;0.276176130286631;1.87991441561915
3104;REBLOCH'LOG;884425067;5,869975;45,230448;0.178870724505512;1.56726397432469
3105;HCG;884703323;5,731297;45,186902;0.132257356466653;1.41749130783632
3106;GROUPEMENT D'EMP;887495000;5,755002;45,185679;0.150985941839409;1.47766782562182
3107;ABC EVENTS;889676441;5,665393;45,201538;0.153150133926927;1.48462155656593
3108;LYSE;890924947;;;0.282918421020823;1.90157796202193
3109;DHOMPLUS;890971948;5,737906;45,157721;0.152400990512017;1.48221449585451
3110;MONTALDIS DISTRI;902878396;5,404136;45,810775;0.299815766934909;1.95587055362396
3111;DINAC;909723306;;;0.305226247153706;1.97325488098422
3112;INSTALLATION SOL;910690478;5,098607;45,663728;0.276925273701541;1.88232147633057
3113;SERVICE ACCUEIL;914671607;5,760482;45,162811;0.150985941839409;1.47766782562182
3114;GDES REVANTI BATTA;921091294;5,610951;45,311436;0.166967668024161;1.52901845413212
3115;LE COLLET;922011044;5,995531;45,256751;0.179203677134361;1.56833377908532
3116;FRANCE BKR;950026914;5,724305;45,189628;0.132257356466653;1.41749130783632
3117;FRANCE BKR;950026914;5,663658;45,240528;0.151069179996621;1.47793527681198
3118;FRANCE BKR;950026914;5,758338;45,201119;0.151069179996621;1.47793527681198
3119;SCHNEIDER ELECTRIC INDUSTRIES SAS;954503439;;;0.153483086555776;1.48569136132656
3120;LYONNAISE DE BANQU;954507976;5,7242;45,190443;0.132257356466653;1.41749130783632
3121;CREDIT LYONNAIS;954509741;5,72515;45,18967;0.132257356466653;1.41749130783632
3122;FMC BYMYCAR GREN;955507660;5,678331;45,192263;0.152234514197593;1.48167959347419
3123;FOURS INDUSTRIEL;955513403;5,099275;45,641546;0.321985083977971;2.02710243124751
3124;MAUFFREY RHONE AL;957502412;4,86161;45,584741;0.288319414391944;1.91893180734382
3125;XELLA THERMOPIERR;960200053;5,296163;45,62859;0.328720144575856;2.04874274661509
3126;CARS PHILIBERT;961505591;;;0.269600315866863;1.85878577159668
3127;CARS PHILIBERT;961505591;5,818565;45,197105;0.153732801027413;1.48649371489703
3128;ADECCO FRANCE;998823504;;;0.284250231536219;1.90585718106446
3129;ENTREPRISE JEAN PE;998893002;5,506317;45,29707;0.167134144338585;1.52955335651244
3130;BECTON DICKINSON;56501711;5,739102;45,156119;0.152400990512017;1.48221449585451
3131;SAMSE;56502248;;;0.269933268495712;1.85985557635731
3132;ENTREPRISE MIDALI;57500902;5,998762;45,30056;0.179286915291573;1.56860123027547
3133;ETABLISSEMENTS PA;57502148;5,846974;45,206113;0.153732801027413;1.48649371489703
3134;DISTRITOYS;57502726;5,574761;45,387173;0.0912271119718697;1.28565768621236
3135;VICAT;57505539;5,771593;45,071038;0.154065753656262;1.48756351965766
3136;SOCIETE D'HABITAT;57506206;5,590551;45,361763;0.163471665421246;1.51778550414549
3137;COTHERM;58501107;5,421383;45,208716;0.297152145904117;1.94731211553891
3138;STEPAN EUROPE SA;58503327;;;0.0675574352505909;1.20960502692998
3139;STE EQUIP DE VILLARD&CORRENCON;58504135;;;0.316380160220147;2.00909334046537
3140;CLINIQUE DU DAUPHI;58504390;5,673678;45,16242;0.153732801027413;1.48649371489703
3141;RACCORDS ET PLASTI;60200128;5,180286;45,651286;0.300148719563758;1.95694035838459
3142;ETS RICHARD PONTV;60500147;5,599576;45,320996;0.167883287753495;1.53196041722386
3143;WINOA;61500864;5,998507;45,385791;0.179037200819937;1.567798876705
3144;ALLIMAND;61502274;5,492231;45,354685;0.0796627526528601;1.24850042844901
3145;AMER SPORTS FRANC;62501275;5,174207;45,624387;0.284250231536219;1.90585718106446
3146;DAHER LOGISTICS;68803055;5,706387;45,145246;0.148239082651405;1.46884193634662
3147;TORNIER;70501275;5,810617;45,218847;0.176290341631932;1.55897298742979
3148;SOCIETE ALPINE D'ISOLATION THERMIQUE;70501580;;;0.154565182599536;1.48916822679861
3149;SOCAMEL TECHNOLOGIES;70503016;;;0.269600315866863;1.85878577159668
3150;SOCIETE D'EXPLOITATION MONTAGNE ET LOISIRS DU GRESIVAUDA;70503446;;;0.179203677134361;1.56833377908532
3151;GEA GRENOBLOISE E;71501803;5,787021;45,209645;0.151069179996621;1.47793527681198
3152;IMER FRANCE;72501844;;;0.154148991813474;1.48783097084782
3153;PRYSMIAN CABLES ET;95750311;5,165182;45,747349;0.28466642232228;1.90719443701524
3154;DIRECTION DEPART;130010960;5,712667;45,179805;0.132257356466653;1.41749130783632
3155;CHAMBRE DE COMMER;130022692;5,71336;45,190428;0.132257356466653;1.41749130783632
3156;COUR D APPEL DE GR;173801119;4,874086;45,5258;0.294571763030538;1.93902112864402
3157;COUR D APPEL DE;173801119;5,711666;45,190606;0.132257356466653;1.41749130783632
3158;CAISSE NATIONALE;180035024;5,711663;45,193457;0.132257356466653;1.41749130783632
3159;INSTITUT NATIONA;180036048;5,700791;45,201206;0.132257356466653;1.41749130783632
3160;INSTITUT NATIONAL DE RECHERCHE POUR L'AGRICULTURE L'ALI;180070039;;;0.150985941839409;1.47766782562182
3161;CENTRE REGIONAL O;183801562;5,760189;45,190407;0.150985941839409;1.47766782562182
3162;CHAMBRE D AGRICU;183810019;5,589901;45,322168;0.166634715395312;1.52794864937149
3163;LYCEE GAL ET TECH;193800083;5,270211;45,5909;0.276176130286631;1.87991441561915
3164;LYCEE POLYVALENT;193800141;5,264113;45,390771;0.268767934294741;1.85611125969511
3165;LYCEE GENERAL TE;193800299;5,711453;45,178974;0.132257356466653;1.41749130783632
3166;LYCEE GENERAL ET;193800323;5,731042;45,179512;0.132257356466653;1.41749130783632
3167;LYCEE POLYVALENT;193800331;5,707767;45,171063;0.132257356466653;1.41749130783632
3168;LYCEE POLYVALENT;193800356;5,709275;45,167682;0.132257356466653;1.41749130783632
3169;LYCEE POLYVALENT;193800539;5,671731;45,540642;0.260527356730728;1.82963359186948
3170;LYCEE POLYVALENT;193800638;5,319128;45,159801;0.285977308073903;1.91140642303433
3171;LYCEE POLYVALENT;193800836;4,854567;45,504195;0.294571763030538;1.93902112864402
3172;LYCEE POLYVALEN;193800893;5,769738;45,067613;0.0904629576865275;1.28320239431351
3173;LYCEE POLYVALENT;193800919;5,588466;45,369837;0.163471665421246;1.51778550414549
3174;LYCEE POLYVALEN;193800927;5,598834;45,361574;0.0658047524646322;1.20397350993377
3175;INSTITUT D'ETU;193801347;5,769394029;45,18807802;0.150985941839409;1.47766782562182
3176;LYCEE POLYVALENT;193815990;4,801977;45,367911;0.303228531380612;1.96683605242043
3177;INSTITUT POLYTEC;193819125;5,768133;45,193317;0.150985941839409;1.47766782562182
3178;INSTITUT POLYTECHNIQUE DE GRENOBLE;193819125;;;0.132257356466653;1.41749130783632
3179;INSTITUT POLYTECH;193819125;5,703284;45,20254;0.132257356466653;1.41749130783632
3180;LYCEE DES METIER;193822038;5,761338;45,174175;0.150985941839409;1.47766782562182
3181;LYCEE GENERAL ET;193822707;6,016474;45,43548;0.178371295562239;1.56565926718374
3182;LYCEE POLYVALENT L;193824406;5,153912;45,608543;0.28316813549246;1.9023803155924
3183;LYCEE GENERAL ET;193827805;5,694452;45,181284;0.153316610241352;1.48515645894624
3184;LYCEE GENERAL ET;193828381;5,170836;45,752702;0.267745231574722;1.85282522996058
3185;LYCEE POLYVALEN;193828639;5,782504;45,214141;0.0458039099079853;1.13970912296166
3186;LYCEE POLYVALENT;193828951;5,218272;45,622994;0.282918421020823;1.90157796202193
3187;LYCEE GAL ET TEC;193829207;5,717162;45,147667;0.148239082651405;1.46884193634662
3188;CENTRE NATIONAL D';197529050;5,762338;45,194065;0.150985941839409;1.47766782562182
3189;COMMUNAUTE DE CO;200030658;5,633778;44,909178;0.315214826019175;2.00534902380316
3190;CENTRE INTERCOMMU;200035079;5,593518;45,36308;0.163471665421246;1.51778550414549
3191;CENTRE COMMUNAL D'ACTION SOCIALE;200060135;;;0.260111165944667;1.82829633591869
3192;COMMUNE DE LES DEUX ALPES;200064434;;;0.310470251058077;1.99010430596416
3193;COMMUNE DE CHARVIEU CHAVAGNEUX;213800857;;;0.268607935523137;1.85559717020391
3194;COMMUNE DE CHASS;213800873;4,807865;45,578456;0.297818051161815;1.94945172506018
3195;COMMUNE DE CLAIX;213801111;5,672716;45,119863;0.153899277341838;1.48702861727735
3196;COMMUNE DE DOMENE;213801509;5,839106;45,20184;0.153732801027413;1.48649371489703
3197;COMMUNE DE GIER;213801798;5,791019;45,180076;0.0714982533536009;1.22226720647773
3198;COMMUNE D HUEZ;213801913;6,063475;45,09176;0.370990447721295;2.18456078083407
3199;COMMUNE DE MOIRANS;213802390;;;0.166634715395312;1.52794864937149
3200;COMMUNE DE MONTBONNOT SAINT MARTIN;213802499;;;0.176290341631932;1.55897298742979
3201;COMMUNE DE LA MURE;213802697;5,78458;44,906571;0.362639569155151;2.15772870662461
3202;COMMUNE DE PONT;213803141;6,020173;45,432431;0.0672374844235881;1.20857699805068
3203;COMMUNE DE PONT D;213803166;5,17416;45,749784;0.284916136793917;1.90799679058572
3204;COMMUNE DE RIVES;213803372;5,503819;45,350219;0.167550335124646;1.53089061246323
3205;COMMUNE DE ROUSSI;213803448;4,811089;45,373222;0.303228531380612;1.96683605242043
3206;COMMUNE DE SAINT;213803786;4,770639;45,438774;0.521035042752662;2.66666666666667
3207;COMMUNE DE SAINT ISMIER;213803976;;;0.079152805272472;1.24686192468619
3208;COMMUNE DE SAINT;213804164;5,32037;45,153965;0.229585817420812;1.73021582733813
3209;COMMUNE DE SAINT;213804222;5,838232;45,152069;0.178953962662724;1.56753142551484
3210;COMMUNE DE SAINT;213804255;4,774715;45,397093;0.304060912952734;1.96951056432201
3211;COMMUNE DE SAINT;213804495;5,112476;45,63227;0.276925273701541;1.88232147633057
3212;COMMUNE DE SALAI;213804685;4,818339;45,344464;0.301730244550791;1.96202193099759
3213;COMMUNE DE SEYSSINS;213804867;;;0.153732801027413;1.48649371489703
3214;COMMUNE DE TIGNIEU;213805070;5,186252;45,733907;0.29948281430606;1.95480074886333
3215;COMMUNE DE LA TOU;213805096;5,445398;45,562341;0.259528498844181;1.82642417758759
3216;COMMUNE DE LA TR;213805161;5,738257;45,204995;0.153649562870201;1.48622626370687
3217;COMMUNE DE TULLINS;213805179;;;0.0242006340126708;1.07029598308668
3218;COMMUNE DE VARC;213805245;5,681622;45,086814;0.0476954787605296;1.14578689255461
3219;COMMUNE DE LA VERPILLIERE;213805377;;;0.284999374951129;1.90826424177588
3220;COMMUNE DE VIF;213805450;5,66886;45,056085;0.154148991813474;1.48783097084782
3221;COMMUNE DE VILLA;213805484;5,552029;45,070735;0.316380160220147;2.00909334046537
3222;COMMUNE DE VIZIL;213805625;5,772837;45,077214;0.154065753656262;1.48756351965766
3223;COMMUNAUTE DE COMMUNES DE L'OISANS;243800745;;;0.311385870787412;1.9930462690559
3224;CA DU PAYS VOIRONN;243800984;5,598716;45,34922;0.16804976406792;1.53249531960417
3225;CC DU MASSIF DU;243801024;5,554556;45,070237;0.316380160220147;2.00909334046537
3226;COMMUNAUTE DE CO;243801073;5,475868;45,385258;0.269267363238014;1.85771596683605
3227;SYCLUM;253801179;;;0.300065481406546;1.95667290719444
3228;SYNDICAT MIXTE N;253804710;5,044118;45,634759;0.334942269278478;2.06873495587055
3229;CENTRE HOSPITALIE;263800039;5,057641;45,339106;0.346620432410251;2.1062578748425
3230;E H P A D;263800088;5,259317;45,394207;0.0863582328052839;1.27001356852103
3231;EHPAD LES TERRAS;263800138;5,562312;45,332835;0.166634715395312;1.52794864937149
3232;CENTRE HOSPITALI;263800146;5,463148;45,679267;0.397459429737248;2.26960784313725
3233;CENTRE HOSPITALI;263800153;5,796961;44,905166;0.305226247153706;1.97325488098422
3234;MAISON DE RETRAI;263800161;4,795545;45,377636;0.304810056367644;1.97191762503343
3235;CENTRE HOSPITALI;263800187;5,500207;45,352577;0.167550335124646;1.53089061246323
3236;EHPAD RENE MARION;263800195;;;0.180723320437559;1.57321652065081
3237;MAISON RETRAITE P;263800203;5,367288;45,633493;0.313673762187258;2.00039745627981
3238;CENTRE HOSPITALIER DE SAINT GEOIRE EN VALDAINE;263800229;;;0.168465954853981;1.53383257555496
3239;EHPAD;263800245;5,146659;45,501592;0.269350601395226;1.85798341802621
3240;HOPITAL DE SAINT L;263800252;5,73848;45,388433;0.284749660479492;1.9074618882054
3241;CENTRE HOSPITALI;263800260;5,322332;45,152722;0.296403002489207;1.94490505482749
3242;CENTRE HOSPITALI;263800260;5,322332;45,152722;0.359234829086541;2.14678899082569
3243;CENTRE HOSPITALIER;263800278;5,834712;45,140949;0.178953962662724;1.56753142551484
3244;CENTRE HOSPITALI;263800302;5,750745;45,196799;0.153649562870201;1.48622626370687
3245;CENTRE HOSPITALIE;263800310;5,48531;45,301106;0.167134144338585;1.52955335651244
3246;CENTRE HOSPITALIER GENERAL LUCIEN HUSSEL;263800328;;;0.294571763030538;1.93902112864402
3247;RESIDENCE LES EC;263800377;5,772823;45,082511;0.154065753656262;1.48756351965766
3248;ETABLISSEMENT SO;263800435;5,754985;45,179012;0.150985941839409;1.47766782562182
3249;EHPAD LES COLOMB;263800856;5,068036;45,627023;0.334942269278478;2.06873495587055
3250;SERGE FERRARI SAS;300821873;;;0.260444118573516;1.82936614067933
3251;SERGE FERRARI SAS;300821873;;;0.260943547516789;1.83097084782027
3252;AGDUC;302701040;5,747061;45,204406;0.027898859091995;1.08217869087434
3253;SA GUY CASSET;305508673;;;0.41518763272808;2.32657004830918
3254;BOURBON AUTOMOTIVE PLASTICS SAINT MARCELLIN - BOURBON A;310623269;;;0.296902431432481;1.94650976196844
3255;SAS AVENIR LAND;311285068;;;0.299233099834424;1.95399839529286
3256;ACIERIES ET LAM;312138696;5,490709;45,363221;0.0669859336706341;1.20776874435411
3257;AIR LIQUIDE FRA;314119504;5,890294;45,268827;0.0841357761808531;1.26287262872629
3258;BIZERBA FRANCE S;314209206;5,127827;45,645924;0.276925273701541;1.88232147633057
3259;HUTCHINSON SNC;314397696;;;0.166634715395312;1.52794864937149
3260;GINDRE COMPOSANTS;315064188;5,195239;45,767058;0.534304431000657;2.7093023255814
3261;ALMA;317495646;5,766361;45,186006;0.150985941839409;1.47766782562182
3262;NUVIA PROTECTION;319024899;;;0.146096152484478;1.46195652173913
3263;SIGEDI;320278393;;;0.348458673233506;2.11216429699842
3264;ORGAN GESTI ECOL;321969719;5,275422;45,586124;0.276176130286631;1.87991441561915
3265;METROLOGIC GROUP;322882705;5,805095;45,216331;0.176290341631932;1.55897298742979
3266;ROGER MARTIN AUVE;323800482;4,809093;45,587705;0.36099047984992;2.15243004418262
3267;SPIE ICS;324103829;5,806187;45,213479;0.176290341631932;1.55897298742979
3268;UMICORE SPECIALTY;325538973;5,70409;45,173939;0.132257356466653;1.41749130783632
3269;FRAMEX;326160280;5,784614;45,206155;0.151069179996621;1.47793527681198
3270;SOCIETE D'EXPLOITATION PROVENCIA;326521002;;;0.163471665421246;1.51778550414549
3271;SOPRA STERIA GRO;326820065;5,736643;45,157124;0.132257356466653;1.41749130783632
3272;NCV PRODUCTIONS;327573150;;;0.261110023831214;1.83150575020059
3273;ETS TCHOULFIAN;327924635;4,791176;45,357198;0.214971226281438;1.68325791855204
3274;BIO LOGIC;328685284;5,68717;45,173331;0.153316610241352;1.48515645894624
3275;COLAS FRANCE;329338883;5,472357;45,391389;0.335958440701726;2.072
3276;COLAS FRANCE;329338883;;;0.154565182599536;1.48916822679861
3277;COVIDIEN MANUFAC;331407742;5,710928;45,135883;0.153483086555776;1.48569136132656
3278;ATRAL SECURITY;332989953;5,888769;45,269386;0.177705390304541;1.56351965766248
3279;STIPLASTICS;333321818;5,316396;45,134355;0.296403002489207;1.94490505482749
3280;LABORATOIRES DER;333502680;5,705701;45,143528;0.148239082651405;1.46884193634662
3281;JACY;334120730;5,737179;45,142881;0.154565182599536;1.48916822679861
3282;ASSOCIATION DE G;334455409;5,216624;45,724033;0.300231957720971;1.95720780957475
3283;SAINT MARTIN DIS;337622153;5,752698;45,169331;0.150985941839409;1.47766782562182
3284;ALLIBERT GUIDES DE HAUTE MONTAGNE;340110311;;;0.179203677134361;1.56833377908532
3285;SIGMA ALDRICH CHIM;340275924;5,094614;45,643779;0.49221537071826;2.57406663990365
3286;CARS FAURE;342589892;5,048246;45,608541;0.32872328419252;2.04875283446712
3287;AUTO DAUPHINE;342704467;5,708852;45,143124;0.148239082651405;1.46884193634662
3288;ALPES SAVOIE NET;343035747;5,726198;45,150296;0.148239082651405;1.46884193634662
3289;FIVES INTRALOGIS;344165659;4,807957;45,586036;0.297818051161815;1.94945172506018
3290;ELIVIA;344477468;;;0.30539272346813;1.97378978336454
3291;A D N ALPES DAUP;344857727;5,693989;45,190881;0.0704388833083984;1.21886336154776
3292;POMPES GRUNDFOS;344871496;5,126368;45,646498;0.276925273701541;1.88232147633057
3293;SOLAM;345032080;5,782609;44,933374;0.305226247153706;1.97325488098422
3294;ORANGE BUSINESS S;345039416;5,811512;45,218342;0.176290341631932;1.55897298742979
3295;ORANGE BUSINESS;345039416;5,733461;45,191258;0.132257356466653;1.41749130783632
3296;TOKHEIM SERVICES;345351183;5,098607;45,663728;0.276925273701541;1.88232147633057
3297;C.E.T.U.P. - COM;348381773;5,605247;45,317883;0.167883287753495;1.53196041722386
3298;SOPODIS;350243689;6,006236;45,436244;0.178371295562239;1.56565926718374
3299;VOIRONDIS;350615407;5,59526;45,35998;0.108534033139435;1.34126627750337
3300;STEGEDIS;351062435;5,334634;45,351652;0.11114078954552;1.34964200477327
3301;OBIOU SOCIETE D';351309984;5,932684;44,820694;0.338387434244659;2.07980456026059
3302;CANDIA;352014955;4,865981;45,54018;0.294571763030538;1.93902112864402
